Gr Liv Area,Bedroom AbvGr,Neighborhood,Year Built,Year Remod/Add,Yr Sold,Total Bsmt SF,SalePrice
960,2,OldTown,1926,1980,2007,850,103000
2728,4,NridgHt,2005,2006,2006,1848,437154
2327,4,CollgCr,2003,2003,2008,1129,240000
936,3,Edwards,1948,1950,2006,624,97900
1240,2,CollgCr,2006,2006,2007,1240,194000
1384,2,NAmes,1956,2001,2006,1015,159000
1430,3,CollgCr,2001,2002,2009,1413,187100
1396,3,CollgCr,2007,2007,2009,608,170000
2234,1,StoneBr,2006,2006,2007,2220,441929
1322,3,NPkVill,1974,1974,2009,855,147000
1422,3,CollgCr,2005,2006,2009,704,173000
1262,3,Veenker,1976,1976,2007,1262,181500
1721,4,NAmes,1957,1969,2007,1331,174850
1608,3,SWISU,1925,1990,2009,976,137450
1092,3,BrDale,1973,1973,2007,525,113500
1092,3,MeadowV,1976,1976,2007,546,75190
1261,3,NAmes,1958,1958,2008,1261,163000
2758,4,NridgHt,2005,2006,2007,1704,418000
1094,3,SawyerW,2003,2004,2007,1094,149000
970,2,Sawyer,1963,1963,2007,970,132500
3086,4,NAmes,1935,2007,2007,666,301600
1328,3,OldTown,1925,1950,2006,686,107000
1183,2,OldTown,1948,2002,2007,649,120000
1729,3,CollgCr,2002,2002,2007,860,200000
1948,4,Gilbert,2003,2003,2007,847,211000
1288,4,SWISU,1941,1950,2006,824,112000
1285,3,IDOTRR,1926,1950,2006,861,145400
1097,3,CollgCr,1996,1996,2007,1097,147900
1672,3,BrkSide,1940,1989,2008,981,164900
1211,3,NWAmes,1976,1976,2008,1211,161000
1285,3,Sawyer,1977,1977,2007,660,143500
1419,2,NAmes,2002,2002,2006,1487,190000
2320,3,Crawfor,1945,2002,2007,1028,259500
1873,4,Crawfor,1935,1950,2008,608,257076
1573,3,BrkSide,1930,1992,2008,1078,162900
1495,3,NAmes,1948,1994,2009,864,135000
1536,3,CollgCr,2005,2005,2007,768,167000
1776,3,Timber,2006,2007,2007,1732,283463
1236,3,Sawyer,1961,1994,2006,912,135000
1645,4,NWAmes,1971,1971,2010,715,171000
1656,2,OldTown,1940,1985,2008,801,119164
2138,2,OldTown,1898,1965,2009,849,106000
2006,2,NoRidge,1998,1998,2008,1982,350000
1154,3,NAmes,1953,2006,2007,864,142000
1671,3,Gilbert,2000,2000,2006,959,173000
1378,3,OldTown,1928,2005,2008,689,161000
894,3,CollgCr,1976,1976,2010,894,128200
2344,3,NoRidge,1996,1997,2009,1264,265000
1580,3,Somerst,2007,2008,2008,1580,235128
1696,3,Somerst,2008,2008,2009,1696,275000
1466,3,Edwards,1959,1959,2006,1466,149900
928,3,OldTown,1957,1957,2008,928,112500
1560,4,NAmes,1958,1958,2007,1560,128600
1337,3,NAmes,1950,2006,2008,572,141500
2526,5,OldTown,1916,1950,2007,714,136000
1616,3,Somerst,2005,2005,2006,1616,232000
1100,3,CollgCr,1996,1996,2006,1100,145000
936,2,NAmes,1969,1969,2008,936,111900
1240,3,Timber,1985,1985,2007,1265,174000
1363,2,NAmes,1951,2000,2009,1008,164900
1682,1,StoneBr,1997,1997,2008,1664,247900
1492,3,Gilbert,2006,2006,2006,738,169985
3222,5,SawyerW,1990,1990,2010,1673,320000
1336,3,CollgCr,2005,2006,2006,1336,198000
1376,3,IDOTRR,1937,1950,2006,780,119500
2868,4,StoneBr,2005,2006,2006,1992,556581
1432,3,Gilbert,2004,2005,2009,716,188500
2094,4,Somerst,2003,2004,2009,912,263000
864,3,Edwards,1955,1955,2007,864,79275
2612,4,NoRidge,1998,1999,2009,1225,336000
1296,3,OldTown,1927,1950,2007,845,127500
930,2,Edwards,1953,1953,2008,911,99000
893,2,NAmes,1949,2003,2007,845,135000
1040,2,NAmes,1950,1950,2006,0,109900
1092,3,Edwards,1966,1966,2008,1092,123000
2520,4,NoRidge,1995,1995,2007,1203,290000
1659,3,SawyerW,2004,2004,2010,831,181000
2104,5,OldTown,1910,2005,2006,1226,155000
1502,3,Crawfor,1931,2000,2008,776,149000
1202,3,NAmes,1956,1956,2009,1202,120000
1374,3,Gilbert,2004,2005,2009,384,170000
1092,3,MeadowV,1970,1970,2009,546,88000
1688,2,NWAmes,1988,1988,2008,1675,226500
759,1,IDOTRR,1912,1991,2008,451,85000
1874,3,Somerst,2007,2008,2008,955,297900
2822,4,NridgHt,2008,2009,2009,1734,582933
2792,5,OldTown,1920,1950,2008,1510,256000
914,3,NAmes,1970,2002,2007,914,133000
2640,5,NWAmes,1967,1997,2009,932,256900
1456,4,NPkVill,1975,1975,2008,855,143000
910,3,NAmes,1953,1996,2008,105,116000
1190,3,NAmes,1962,1962,2006,1106,132500
1445,3,SawyerW,1900,1993,2010,676,138500
1040,2,BrkSide,1936,1980,2010,528,123900
1111,3,IDOTRR,1920,1996,2007,530,101000
1520,3,SWISU,1932,2000,2009,793,159434
691,2,OldTown,1920,1950,2007,691,86000
924,3,CollgCr,1975,1975,2008,924,110000
1740,2,OldTown,1920,1950,2008,936,122250
1282,2,SWISU,1942,1979,2007,672,108500
1200,1,NAmes,1965,1998,2006,864,146000
1541,3,NridgHt,2005,2005,2010,1541,220000
1638,3,Gilbert,1998,1998,2008,943,192000
1144,3,NAmes,1960,1960,2007,1144,120000
1792,3,Somerst,2007,2007,2007,896,255000
1809,3,CollgCr,2005,2006,2006,945,209700
2385,4,NoRidge,1998,1998,2007,1066,252000
1416,3,OldTown,1900,2004,2006,780,156500
1128,2,IDOTRR,1920,1950,2010,698,68400
1768,2,OldTown,1914,1970,2006,880,163000
1464,3,Sawyer,1963,1999,2009,520,175000
2656,3,NridgHt,2007,2007,2007,1934,492000
1784,4,Crawfor,1914,1950,2006,747,138887
3608,4,OldTown,1892,1993,2006,1107,475000
1232,2,CollgCr,2007,2007,2009,1232,194500
1174,2,OldTown,1900,2006,2007,680,135000
1620,4,NWAmes,1969,1969,2007,780,152000
1489,3,Somerst,2006,2006,2006,1489,232600
1284,2,OldTown,1947,1950,2009,720,110000
1508,1,Edwards,2009,2010,2010,1508,308030
1872,3,NWAmes,1988,1988,2006,1845,241500
1392,3,NAmes,1957,1957,2008,1392,166000
1032,2,OldTown,1924,1950,2006,1032,108000
1040,3,Sawyer,1965,1965,2008,1040,129500
960,2,NAmes,1955,1955,2009,960,122000
2036,3,Timber,2008,2008,2009,2190,410000
882,2,NAmes,1970,1970,2010,882,126000
1680,3,NWAmes,1998,1999,2009,1650,213250
2161,3,Crawfor,1950,2000,2008,832,263400
1252,3,NAmes,1959,1959,2008,1252,142000
1495,3,Timber,1989,1989,2008,1495,150000
925,3,NAmes,1961,1961,2007,0,99000
1632,4,Mitchel,1969,1969,2009,784,173000
1044,3,Edwards,1976,1976,2007,960,133500
1246,3,NAmes,1959,1994,2010,1246,154000
1962,3,CollgCr,2006,2006,2006,1391,239799
1411,3,NAmes,1955,1975,2007,1204,130000
2042,3,NridgHt,2008,2009,2009,2042,253293
1587,3,NAmes,1971,1971,2007,1587,167300
864,3,NAmes,1959,1959,2009,864,118000
1995,4,CollgCr,1995,1996,2006,930,237000
1743,0,ClearCr,1976,1976,2007,966,279000
1363,2,ClearCr,1954,2005,2008,1385,241500
864,3,CollgCr,1972,1972,2008,864,127000
1734,3,NridgHt,2007,2007,2007,1734,318000
2199,3,NoRidge,1997,1997,2008,1173,284500
